Student_ID,Gender,Age,Study_Hours_Per_Day,Attendance_Percentage,Previous_Exam_Score,Assignments_Completed,Sleep_Hours,Internet_Usage_Hours,Social_Media_Hours,Extra_Curricular,Family_Income,Parental_Education,Distance_From_College_km,Class_Participation,Stress_Level,Final_Exam_Score
1471,Female,22,3.0,90.4,61.1,16,8.4,3.0,0.9,Yes,Low,High School,26.9,2,7,53.9
1472,Female,17,7.0,66.7,83.5,18,7.3,7.5,0.5,Yes,Medium,Graduate,26.2,4,4,81.7
1473,Female,17,6.0,75.4,95.4,13,5.4,7.2,2.4,Yes,Low,Postgraduate,10.7,5,3,83.9
1474,Male,23,0.9,82.5,68.7,0,8.9,6.4,2.3,Yes,High,Graduate,18.3,2,4,33.6
1475,Female,23,7.0,96.4,91.4,15,5.1,2.9,6.9,No,High,High School,9.7,9,5,84.8
1476,Male,21,7.4,75.9,57.3,12,7.9,4.4,6.9,Yes,Medium,Postgraduate,25.0,1,10,58.0
1477,Male,22,6.2,57.0,76.4,13,4.5,6.0,2.1,Yes,Medium,Postgraduate,9.1,3,1,73.9
1478,Female,24,6.8,55.8,47.0,9,5.2,2.6,4.2,No,High,Graduate,28.7,8,8,59.9
1479,Male,22,1.4,68.9,67.3,13,7.8,8.0,5.0,No,High,Postgraduate,24.4,3,4,42.4
1480,Female,21,2.6,80.7,45.0,20,7.9,2.2,6.3,Yes,Medium,Graduate,25.3,1,6,51.3
1481,Male,22,2.7,78.2,41.2,14,5.4,1.0,3.1,Yes,High,High School,14.6,10,4,58.6
1482,Male,23,4.3,68.3,44.2,12,8.2,6.8,4.2,Yes,Low,High School,14.3,7,10,51.3
1483,Male,17,1.6,84.4,42.5,19,6.8,5.1,6.9,No,Medium,Graduate,26.3,3,4,47.8
1484,Female,23,5.9,83.2,63.2,17,5.8,4.3,3.4,No,Medium,Graduate,6.9,6,5,70.2
1485,Female,18,4.4,99.5,90.3,17,6.9,5.8,6.0,No,Medium,Postgraduate,2.7,4,8,71.7
1486,Female,23,4.9,71.6,97.2,20,6.3,3.8,4.1,Yes,High,High School,26.0,9,5,84.4
1487,Female,18,7.7,85.8,60.1,4,5.6,3.8,1.2,Yes,Low,Postgraduate,19.8,2,10,54.9
1488,Female,17,4.6,84.0,88.4,3,6.8,1.9,5.8,Yes,Low,Graduate,18.0,8,1,73.3
1489,Female,21,2.1,90.1,72.1,4,6.2,5.2,2.0,No,Low,High School,21.7,5,9,46.6
1490,Female,17,0.8,77.1,64.0,19,6.4,4.6,5.2,No,Medium,High School,22.5,4,4,50.2
1491,Male,22,6.2,92.8,76.5,6,5.0,3.3,4.6,Yes,High,High School,16.2,6,8,68.8
1492,Male,18,5.1,85.4,81.6,16,5.7,6.8,2.2,Yes,Medium,High School,9.9,5,6,78.3
1493,Female,18,4.1,57.3,92.9,3,7.9,7.6,6.9,No,High,Graduate,24.8,6,1,57.3
1494,Male,20,6.3,82.1,81.9,18,7.4,7.1,3.4,No,High,Graduate,11.4,8,9,75.6
1495,Female,21,4.3,66.9,96.5,18,8.1,1.2,5.4,Yes,Low,Graduate,7.3,4,7,71.7
1496,Male,19,1.5,69.4,48.8,15,6.8,2.5,1.3,No,Low,High School,15.8,10,8,47.8
1497,Male,20,7.7,89.8,48.1,1,5.1,6.8,2.7,Yes,Medium,High School,11.9,6,5,65.6
1498,Male,21,7.9,71.8,69.6,20,7.8,4.8,4.3,No,Medium,Graduate,21.6,7,1,95.1
1499,Male,23,3.4,87.7,56.8,20,7.1,4.8,4.7,Yes,Medium,High School,10.8,8,5,70.0
1500,Female,21,7.6,95.4,39.8,3,6.3,4.9,4.7,No,Medium,Postgraduate,26.8,5,2,63.5
1501,Male,23,5.8,66.5,70.4,15,8.1,3.0,5.3,No,High,Postgraduate,29.9,3,10,64.3
1502,Female,19,7.8,89.7,36.8,4,6.4,7.0,2.8,Yes,High,High School,13.1,1,10,55.3
1503,Female,19,3.9,60.5,82.0,13,6.4,7.7,0.5,Yes,Low,High School,4.9,6,7,65.6
1504,Female,24,5.7,64.9,73.7,17,4.7,7.3,1.9,No,High,Postgraduate,1.5,8,7,73.2
1505,Male,20,4.1,75.4,39.5,4,7.4,2.9,3.1,Yes,Medium,High School,14.3,5,5,41.2
1506,Female,19,6.9,95.9,62.4,9,5.1,6.7,5.8,No,Low,High School,17.5,2,9,61.5
1507,Female,23,6.4,71.1,92.0,12,8.5,5.4,2.8,No,Low,Graduate,18.6,3,3,76.4
1508,Male,21,0.7,96.7,96.0,17,6.0,7.8,5.3,No,High,Graduate,26.4,6,6,57.9
1509,Female,21,3.5,61.3,68.6,17,5.5,1.0,3.5,No,High,Postgraduate,21.2,4,4,56.3
1510,Female,22,3.3,76.7,71.6,6,5.2,1.6,2.2,Yes,Low,High School,26.4,10,8,56.3
1511,Female,17,0.6,55.6,55.3,7,6.5,5.6,3.3,Yes,Low,Postgraduate,21.2,9,4,36.2
1512,Female,19,4.1,65.9,54.7,18,4.9,1.6,0.9,Yes,Low,Graduate,24.2,4,7,56.9
1513,Female,17,1.1,75.5,37.9,12,7.3,3.2,2.5,Yes,Medium,Postgraduate,20.0,6,8,41.4
1514,Male,19,2.3,91.4,39.5,8,5.3,6.2,0.6,No,Medium,Postgraduate,21.1,1,1,41.1
1515,Female,17,3.0,86.3,77.5,4,5.3,6.2,1.1,Yes,Medium,High School,8.4,3,1,54.8
1516,Male,21,6.0,80.5,36.2,12,6.4,2.7,6.0,Yes,Low,Graduate,7.7,9,3,63.0
1517,Male,20,7.8,60.9,76.9,1,6.2,2.0,0.7,No,High,Graduate,7.1,10,1,80.6
1518,Female,22,4.8,63.7,75.4,11,5.3,3.7,6.8,No,High,Graduate,10.7,4,3,59.4
1519,Female,20,2.1,63.4,60.2,9,7.2,4.0,0.5,No,Low,Postgraduate,2.6,5,10,40.3
1520,Female,19,6.6,97.8,50.6,14,7.4,4.3,6.4,No,Low,Graduate,12.7,4,5,71.3
1521,Female,19,6.3,70.1,46.2,12,8.9,3.8,5.8,No,Low,Postgraduate,15.8,10,2,69.0
1522,Male,21,5.1,73.7,53.9,8,6.6,7.9,1.9,No,Medium,Graduate,13.6,7,10,56.4
1523,Male,19,2.9,65.5,48.1,18,7.6,5.9,3.2,No,Low,Postgraduate,22.9,10,9,59.6
1524,Male,22,3.4,96.6,44.5,3,6.0,1.6,4.7,No,Low,Postgraduate,9.3,7,4,52.8
1525,Female,20,4.6,77.5,62.0,18,4.6,6.5,3.1,Yes,Medium,High School,11.3,9,3,71.4
1526,Male,24,2.2,97.6,40.2,12,8.5,4.6,1.8,Yes,Medium,High School,12.0,8,2,51.6
1527,Male,19,4.0,62.5,87.3,0,8.7,2.9,4.5,No,High,Graduate,17.6,8,9,55.9
1528,Female,19,1.4,99.1,96.7,12,8.0,5.1,2.4,Yes,Medium,Postgraduate,9.6,8,7,60.3
1529,Female,21,6.1,64.2,86.4,19,5.0,2.0,6.5,Yes,High,High School,6.3,10,5,77.8
1530,Male,20,3.6,96.0,80.3,18,6.6,5.3,3.4,No,Low,Postgraduate,4.2,1,7,66.4
1531,Male,18,1.3,72.5,45.7,18,4.6,3.8,5.2,Yes,Low,High School,8.9,10,10,44.5
1532,Female,18,2.5,76.4,77.0,15,7.5,2.4,5.0,Yes,Low,Graduate,15.3,9,2,65.0
1533,Male,17,2.1,58.3,50.8,17,4.9,3.8,6.8,Yes,Medium,Postgraduate,27.1,10,10,48.9
1534,Male,18,1.7,96.0,44.5,17,8.2,3.9,3.2,Yes,Low,Graduate,5.2,2,7,51.0
1535,Male,23,7.7,89.6,51.2,10,5.9,2.8,1.5,Yes,High,Graduate,17.4,1,4,66.8
1536,Male,18,5.5,76.9,94.2,18,4.9,7.4,3.0,No,Low,High School,26.4,2,6,77.6
1537,Male,21,6.4,59.4,78.0,0,9.0,3.1,3.5,Yes,Low,High School,25.4,1,3,62.0
1538,Female,24,3.9,83.4,55.0,15,8.7,1.5,6.5,No,Medium,Graduate,6.4,4,7,55.4
1539,Female,19,1.0,79.9,95.7,1,8.6,4.5,4.5,Yes,High,High School,4.5,2,7,36.8
1540,Male,23,2.6,57.2,79.7,2,8.6,2.5,0.8,Yes,Medium,Postgraduate,8.3,10,7,54.3
1541,Male,24,3.1,62.5,55.4,20,6.7,3.2,1.0,No,High,Postgraduate,27.5,3,6,52.6
1542,Female,23,3.2,72.6,52.8,18,8.9,5.2,6.9,No,Medium,Postgraduate,27.6,1,6,46.1
1543,Female,19,2.1,71.4,66.8,4,8.3,2.3,4.6,No,Medium,Graduate,1.8,2,8,33.7
1544,Male,23,3.4,55.4,36.4,1,4.9,7.0,4.8,No,Low,Graduate,2.2,5,2,41.4
1545,Female,18,5.8,75.0,85.9,0,4.5,5.5,5.8,No,Low,Postgraduate,5.1,7,9,59.1
1546,Male,19,4.0,62.6,66.6,3,5.0,7.1,4.8,Yes,High,High School,9.2,3,4,44.0
1547,Male,17,4.5,76.2,89.6,16,5.4,8.0,4.3,No,Medium,Postgraduate,24.3,5,1,71.7
1548,Female,19,2.2,95.0,41.4,3,8.7,3.4,0.7,Yes,High,Postgraduate,18.2,6,4,41.6
1549,Female,20,7.4,55.3,93.6,9,5.0,5.9,4.8,Yes,Low,Postgraduate,1.5,8,9,78.8
1550,Male,18,1.0,95.3,41.4,9,8.6,6.0,2.6,No,Medium,Graduate,17.1,5,2,46.0
1551,Female,20,6.5,68.0,90.7,4,7.0,2.2,4.7,No,Medium,Postgraduate,19.6,9,10,65.1
1552,Female,21,7.8,85.3,49.3,17,7.1,1.8,1.4,Yes,High,Graduate,18.3,4,10,73.3
1553,Female,19,0.6,91.6,69.8,11,8.6,6.5,4.4,Yes,Medium,Postgraduate,29.0,5,1,53.5
1554,Female,22,4.7,57.2,53.8,4,6.8,6.6,3.3,No,Medium,High School,7.8,7,2,57.2
1555,Male,21,6.2,71.7,91.3,2,6.3,2.0,3.2,Yes,Low,Graduate,7.4,4,7,65.0
1556,Female,24,0.7,67.6,65.2,12,7.3,2.1,4.5,Yes,Medium,High School,16.4,7,5,44.4
1557,Male,21,5.6,65.8,43.9,8,5.3,3.1,0.5,Yes,High,Graduate,10.9,1,5,46.2
1558,Female,23,7.6,72.9,41.8,17,6.0,4.2,6.0,Yes,Low,Graduate,5.8,10,1,80.4
1559,Male,18,3.9,65.8,83.1,7,7.5,5.3,2.7,No,High,Postgraduate,27.7,10,5,62.9
1560,Female,19,1.5,72.4,37.9,0,8.6,2.0,3.3,Yes,Medium,Graduate,28.6,3,10,23.5
1561,Male,23,5.0,92.3,36.7,2,6.3,4.8,5.5,No,High,High School,14.8,2,6,46.3
1562,Male,21,7.9,55.2,48.9,4,8.2,6.3,6.8,No,Low,High School,5.4,2,4,57.3
1563,Male,17,3.6,85.2,38.1,18,5.6,2.7,2.9,Yes,Low,Postgraduate,1.6,4,8,54.4
1564,Female,22,5.8,84.2,62.1,12,5.2,6.9,2.9,No,Low,Postgraduate,14.0,5,8,60.2
1565,Male,23,8.0,91.5,44.0,0,5.8,6.5,5.2,No,Medium,Postgraduate,23.3,4,3,65.5
1566,Female,20,2.6,72.0,62.8,9,8.3,4.1,5.6,Yes,Low,Postgraduate,14.1,2,10,37.8
1567,Male,18,4.2,98.6,79.8,10,4.8,2.2,3.6,No,Medium,Postgraduate,2.6,7,2,68.5
1568,Female,17,5.5,90.9,74.4,4,5.1,1.5,1.2,No,High,Graduate,19.3,8,9,65.0
1569,Female,22,2.0,66.1,44.5,15,5.1,3.5,1.5,No,Low,Graduate,3.4,3,7,44.9
1570,Male,20,2.6,61.8,54.6,0,4.7,7.6,2.1,Yes,Low,High School,8.5,6,4,40.0
1571,Male,24,3.1,84.6,66.6,12,6.2,2.5,6.8,No,Medium,Postgraduate,3.1,9,5,57.1
1572,Male,23,7.9,95.3,92.9,4,4.7,1.7,2.3,No,Medium,High School,13.5,1,7,75.7
1573,Male,20,7.0,94.5,89.9,11,4.8,2.0,1.7,No,Medium,Postgraduate,12.4,5,6,84.6
1574,Female,22,7.5,72.4,64.6,13,5.7,4.1,2.4,Yes,Low,Graduate,12.8,7,3,76.1
1575,Male,23,1.5,55.3,61.0,4,8.9,3.9,3.0,Yes,Medium,Graduate,21.6,6,2,38.4
1576,Male,21,1.8,97.5,81.6,0,7.3,5.1,1.9,No,High,Graduate,27.1,5,3,46.4
1577,Female,24,1.9,90.4,53.4,15,6.6,7.9,5.0,Yes,Medium,High School,26.1,1,5,51.8
1578,Male,20,2.7,84.5,63.9,6,5.5,5.3,1.4,Yes,Medium,Postgraduate,22.2,5,8,47.6
1579,Male,23,1.7,57.5,70.7,8,5.9,6.0,3.1,Yes,High,High School,25.6,7,8,39.2
1580,Male,21,6.4,91.4,61.9,0,5.0,7.9,6.2,No,Low,Graduate,24.7,3,1,64.3
1581,Female,24,6.3,94.1,47.8,6,6.4,4.2,4.2,Yes,High,High School,12.1,1,9,50.0
1582,Female,21,6.9,83.8,51.0,9,8.5,7.1,4.4,Yes,Low,High School,5.2,1,9,62.3
1583,Female,21,5.2,89.4,40.9,18,8.7,3.6,5.9,No,Low,Graduate,11.0,1,2,59.3
1584,Male,21,7.2,87.2,91.4,20,4.8,7.1,1.9,No,High,High School,2.8,9,9,90.5
1585,Male,21,1.0,65.9,57.0,12,8.5,3.4,5.0,Yes,Medium,Graduate,14.3,6,4,45.1
1586,Male,24,3.1,57.2,37.6,20,4.6,7.5,3.9,No,High,Graduate,2.0,6,7,48.3
1587,Male,24,7.7,82.4,44.8,14,8.1,5.6,3.1,Yes,Medium,High School,4.1,10,9,76.4
1588,Male,20,4.4,72.5,96.8,16,8.9,1.8,4.2,Yes,Medium,High School,14.8,8,7,74.2
1589,Female,22,0.8,69.4,36.8,17,5.4,2.3,2.8,No,High,High School,16.8,9,2,50.8
1590,Male,18,2.4,97.8,97.2,18,7.5,6.4,3.8,No,High,Graduate,10.7,5,3,72.7
1591,Male,17,0.8,85.7,69.0,8,8.7,4.0,3.7,Yes,High,Graduate,6.9,4,1,52.2
1592,Female,17,7.3,75.8,65.2,12,6.4,4.9,4.7,Yes,Medium,High School,26.4,5,6,68.0
1593,Female,19,3.3,68.5,41.7,7,4.5,4.8,5.8,Yes,High,Graduate,23.2,1,9,37.4
1594,Female,19,2.2,93.9,88.2,15,8.1,4.3,6.5,No,Low,Postgraduate,22.2,2,2,66.6
1595,Female,19,5.4,96.5,47.5,19,4.8,4.1,1.0,Yes,Medium,Postgraduate,9.4,2,1,74.3
1596,Female,18,2.1,85.5,38.3,15,8.3,5.8,3.4,No,Low,Graduate,11.6,8,2,58.4
1597,Male,21,5.1,70.7,60.1,14,6.3,1.3,4.5,No,Low,High School,18.8,7,9,65.3
1598,Male,19,3.2,62.3,86.9,9,8.8,7.9,3.0,Yes,Low,Postgraduate,3.2,6,4,62.7
1599,Male,22,2.4,99.3,79.3,14,4.6,5.9,3.6,No,High,Postgraduate,4.3,4,7,54.5
1600,Male,19,7.3,69.8,81.9,3,4.7,3.8,5.9,No,Medium,Postgraduate,17.6,3,7,57.7
1601,Male,22,2.1,66.8,64.5,10,7.2,7.0,6.5,No,Low,Postgraduate,6.4,4,4,44.7
1602,Male,19,2.6,73.1,70.9,8,6.2,7.8,5.1,Yes,Low,High School,28.3,7,7,54.6
1603,Female,19,7.6,86.2,86.5,13,6.4,2.0,3.9,No,High,High School,9.4,5,7,82.0
1604,Female,18,0.8,56.5,90.5,4,4.6,3.7,0.8,Yes,High,Graduate,9.1,5,7,42.8
1605,Female,20,6.7,77.3,42.2,20,5.4,1.4,4.7,No,High,Postgraduate,23.1,4,4,69.9
1606,Female,18,7.2,91.5,40.6,1,4.8,1.3,0.8,Yes,Medium,Postgraduate,29.0,10,10,56.6
1607,Male,20,1.8,84.0,94.7,10,7.6,3.0,2.7,Yes,Medium,Postgraduate,7.4,10,3,68.1
1608,Male,23,3.8,74.1,50.3,13,6.3,4.7,4.7,Yes,Medium,Postgraduate,9.8,9,2,59.6
1609,Male,17,3.9,86.4,51.2,14,8.3,7.1,6.4,No,High,Postgraduate,28.5,4,2,64.7
1610,Male,18,5.6,88.4,35.5,19,6.4,7.5,4.4,Yes,High,Graduate,5.1,10,9,66.2
1611,Male,24,3.7,65.5,97.9,11,7.4,6.3,1.2,No,Medium,High School,20.1,8,7,66.3
1612,Female,19,4.6,98.1,60.8,7,6.4,4.7,4.8,No,Medium,High School,18.2,6,1,61.7
1613,Female,19,1.9,74.5,63.0,16,4.6,5.9,1.8,Yes,High,Postgraduate,18.5,7,2,63.2
1614,Female,22,7.2,79.2,73.4,14,5.8,5.1,5.8,No,Medium,Graduate,5.4,10,9,74.5
1615,Male,18,2.9,82.1,66.2,9,4.6,6.9,6.4,No,Low,Graduate,4.2,6,9,43.6
1616,Female,18,7.6,72.4,65.4,18,5.3,1.5,5.8,No,Low,Postgraduate,4.3,10,6,87.1
1617,Male,24,7.8,78.7,37.5,20,6.1,1.3,5.2,No,Medium,Postgraduate,14.4,3,5,70.4
1618,Male,23,0.9,65.5,36.0,4,7.2,1.1,1.2,Yes,Medium,Graduate,6.0,3,6,27.6
1619,Male,17,6.2,56.0,76.7,19,6.1,8.0,1.6,No,Low,High School,1.4,4,7,72.8
1620,Female,22,7.6,83.8,36.2,4,8.2,6.5,6.4,Yes,Medium,Postgraduate,19.4,7,3,61.8
1621,Female,21,8.0,86.4,55.6,2,8.1,6.3,2.5,Yes,High,Graduate,16.7,10,6,75.9
1622,Female,23,4.2,64.4,75.7,8,8.7,2.5,2.6,No,High,High School,20.3,2,5,53.3
1623,Male,23,7.0,77.8,84.6,17,7.8,2.6,6.6,No,Low,Graduate,29.4,6,9,82.3
1624,Female,20,6.7,78.3,50.1,0,8.4,6.7,3.6,Yes,High,Graduate,23.4,9,8,53.3
1625,Male,22,5.1,64.8,87.2,8,5.9,7.1,5.2,Yes,High,Graduate,10.3,10,6,72.9
1626,Female,19,0.9,99.8,37.0,5,6.9,3.8,1.6,Yes,High,High School,21.2,1,1,36.3
1627,Male,18,3.9,96.2,65.9,4,8.3,5.1,2.3,No,Low,Graduate,17.2,6,1,59.3
1628,Male,22,3.1,70.9,77.6,20,4.5,7.9,0.7,Yes,Low,High School,27.4,3,9,54.2
1629,Male,18,5.0,89.7,78.3,7,8.2,6.3,4.5,Yes,Low,Postgraduate,11.2,6,4,63.6
1630,Female,19,0.7,99.7,45.5,11,5.3,4.2,2.2,No,Low,Postgraduate,2.5,9,7,49.8
1631,Male,20,3.2,65.1,47.1,11,6.1,3.4,1.0,No,Low,High School,14.8,7,1,58.5
1632,Male,18,7.3,68.7,87.2,10,7.9,2.5,3.4,No,Medium,High School,8.2,1,7,66.3
1633,Female,18,2.4,59.3,88.1,2,7.5,6.8,2.9,Yes,Medium,High School,15.9,7,3,54.9
1634,Male,23,4.4,78.0,84.4,14,6.3,1.1,4.5,Yes,Low,High School,27.8,1,7,62.6
1635,Male,19,5.0,97.7,62.5,15,8.7,3.2,0.7,No,Medium,High School,20.6,6,10,69.0
1636,Female,22,1.2,62.8,82.9,8,8.0,6.8,4.0,Yes,High,Graduate,19.9,9,9,52.2
1637,Male,18,0.9,71.6,86.4,12,5.8,1.3,4.9,Yes,Medium,High School,14.7,9,3,61.4
1638,Female,20,6.3,74.9,64.4,19,7.2,1.8,2.7,Yes,High,Postgraduate,6.9,10,1,88.5
1639,Male,18,2.7,74.6,73.7,7,8.6,1.6,0.7,No,Low,Graduate,5.3,3,10,44.1
1640,Male,18,4.9,97.7,94.0,19,5.1,7.3,6.7,No,Low,Postgraduate,18.8,2,8,70.0
1641,Female,24,6.1,87.9,65.8,19,5.2,1.7,4.1,Yes,High,Graduate,13.6,7,10,78.0
1642,Male,22,4.1,89.8,57.6,18,6.8,4.2,0.5,Yes,Low,Graduate,9.0,5,6,68.6
1643,Male,20,0.9,91.4,46.2,4,8.0,3.6,5.7,No,High,Graduate,26.5,4,9,30.4
1644,Male,21,1.8,69.2,60.2,12,4.7,5.5,0.8,No,High,Postgraduate,14.3,1,10,39.9
1645,Male,24,3.1,83.1,68.8,4,5.6,4.0,3.8,Yes,Low,High School,26.3,1,2,53.7
1646,Male,22,2.9,66.0,52.7,1,5.0,3.2,1.5,Yes,Low,High School,23.4,2,4,37.6
1647,Male,18,6.1,85.8,39.8,12,6.9,6.1,4.6,No,Low,Postgraduate,12.0,4,7,63.1
1648,Male,21,0.6,88.7,72.3,9,7.4,4.0,1.7,Yes,Low,Graduate,27.5,1,1,45.5
1649,Male,20,3.9,74.5,51.9,11,8.4,1.2,4.8,No,Low,Postgraduate,11.8,9,10,51.7
1650,Female,19,6.2,94.7,71.8,2,7.3,6.6,2.5,No,Medium,Graduate,12.3,5,6,63.6
1651,Male,23,1.4,63.4,62.0,2,5.6,4.1,4.9,Yes,High,Graduate,12.6,2,9,28.3
1652,Male,24,1.5,73.1,87.2,14,6.9,7.6,2.9,No,Low,High School,22.2,8,4,61.3
1653,Female,20,2.1,84.5,80.2,9,7.5,7.7,2.5,Yes,Low,Graduate,28.6,7,7,52.0
1654,Male,18,1.3,91.2,61.2,3,7.6,2.2,4.9,No,High,Postgraduate,13.2,6,3,42.9
1655,Female,17,7.2,73.7,65.2,8,6.2,3.6,6.9,Yes,Medium,Postgraduate,17.2,7,10,64.4
1656,Male,22,7.7,55.1,52.5,7,6.7,5.2,4.7,Yes,High,High School,23.6,7,4,68.7
1657,Male,21,5.8,97.7,42.2,20,5.3,7.5,3.0,Yes,Medium,Postgraduate,28.2,10,4,77.0
1658,Male,24,1.6,59.2,69.2,5,5.1,2.1,3.6,No,High,High School,25.6,9,4,42.5
1659,Male,22,4.1,85.5,68.1,16,7.5,6.8,3.6,Yes,Low,High School,15.2,5,10,62.2
1660,Male,17,1.3,79.6,60.8,10,8.9,3.5,5.3,No,Low,Graduate,7.1,9,10,45.0
1661,Female,22,6.5,93.4,89.5,10,6.3,2.7,7.0,No,Medium,High School,22.6,4,2,75.4
1662,Male,17,6.1,59.7,72.6,19,6.3,4.4,4.1,No,High,High School,21.2,2,2,74.7
1663,Male,23,1.4,64.3,86.9,15,4.8,7.9,2.8,Yes,Low,High School,14.6,3,2,54.9
1664,Female,22,7.0,69.8,71.4,1,5.9,5.2,0.9,No,High,High School,10.9,8,3,70.2
1665,Male,19,3.7,98.5,89.7,19,8.6,4.8,5.9,Yes,Medium,Graduate,4.1,3,8,72.5
1666,Male,18,6.6,58.1,72.8,5,6.0,7.2,0.9,Yes,High,High School,12.8,5,8,63.9
1667,Male,18,0.8,86.3,59.9,18,7.2,3.5,1.1,No,Medium,High School,23.5,4,9,44.3
1668,Female,21,5.0,55.4,83.6,15,7.2,4.6,5.3,No,High,Postgraduate,14.5,10,1,79.4
1669,Male,23,5.2,96.2,37.0,19,7.2,2.2,1.2,No,High,High School,2.9,8,4,70.1
1670,Male,19,2.0,98.3,64.6,13,6.5,4.3,1.4,No,Low,Postgraduate,6.0,8,4,63.1
1671,Male,19,1.8,93.3,52.0,19,6.9,6.5,5.2,Yes,Medium,Graduate,9.9,1,7,50.4
1672,Male,19,0.6,95.1,41.3,9,5.8,2.2,5.4,No,Low,Graduate,1.2,9,5,40.2
1673,Female,17,5.0,74.8,57.1,2,5.0,6.2,3.3,No,Low,Graduate,15.4,2,6,46.7
1674,Male,17,1.9,79.3,79.5,6,6.6,3.2,5.9,Yes,Medium,High School,20.4,3,5,50.1
1675,Male,19,6.7,58.2,75.5,10,6.2,5.3,1.7,Yes,Medium,Graduate,21.6,10,10,74.7
1676,Female,18,3.7,84.9,97.9,19,5.3,2.2,2.8,Yes,High,Postgraduate,23.7,4,9,68.9
1677,Female,19,1.9,85.5,87.7,7,8.0,3.1,2.3,Yes,Medium,Graduate,6.5,3,5,47.3
1678,Female,17,6.5,85.4,68.9,7,8.8,2.8,3.6,No,Medium,Graduate,6.1,2,9,59.6
1679,Male,22,2.4,80.3,59.2,19,8.8,4.9,2.7,Yes,High,Postgraduate,27.2,8,5,59.4
1680,Female,21,4.4,83.0,58.5,8,8.5,7.4,6.0,No,Low,Graduate,18.4,1,4,53.1
1681,Female,21,6.8,76.2,55.7,8,6.6,6.6,3.9,Yes,High,Postgraduate,28.5,1,1,67.8
1682,Female,24,2.1,67.4,52.9,19,7.4,5.7,3.9,Yes,Medium,Postgraduate,4.1,7,7,53.1
1683,Male,21,5.8,93.5,36.4,13,7.1,1.6,2.2,No,Low,Graduate,12.4,8,2,66.3
1684,Female,24,6.7,73.8,80.9,0,7.4,1.5,5.2,No,Medium,Postgraduate,26.7,7,1,72.4
1685,Female,22,5.6,64.2,78.7,11,7.2,5.5,3.3,Yes,High,Graduate,23.7,9,6,66.4
1686,Female,18,3.6,86.8,84.8,7,6.7,3.2,1.4,No,High,Postgraduate,18.0,5,3,66.4
1687,Female,23,7.2,91.1,42.8,1,8.3,3.3,6.9,Yes,Medium,Graduate,15.9,4,9,50.6
1688,Female,20,6.4,83.3,82.9,7,6.8,3.0,2.1,No,High,Graduate,7.4,7,9,73.6
1689,Male,21,5.9,58.8,83.5,4,6.5,5.0,4.4,No,Low,Postgraduate,15.2,2,10,54.9
1690,Female,21,3.1,71.9,64.9,6,6.2,3.9,0.8,Yes,High,Postgraduate,8.5,4,7,43.8
1691,Female,23,4.3,81.9,82.1,7,5.5,4.8,4.9,Yes,Medium,Postgraduate,25.4,3,4,57.9
1692,Male,23,7.3,75.2,48.8,3,8.5,3.1,6.1,Yes,Medium,High School,28.4,8,8,63.8
1693,Female,22,3.8,69.1,37.6,19,8.6,4.9,6.3,No,High,Graduate,19.9,8,8,52.9
1694,Male,20,7.6,92.8,79.9,4,7.1,6.9,3.4,No,Medium,Graduate,13.2,8,5,82.5
1695,Female,20,4.1,56.1,89.9,0,8.8,4.4,3.5,No,Low,High School,10.2,2,5,50.4
1696,Male,23,4.0,64.3,83.9,1,7.3,1.4,0.7,No,Medium,Graduate,22.1,1,10,46.5
1697,Male,20,1.6,88.5,80.5,10,5.6,7.9,5.7,Yes,Medium,Graduate,29.5,7,6,52.3
1698,Male,21,5.2,96.2,77.3,0,8.4,1.3,3.5,No,Medium,High School,3.3,10,2,66.3
1699,Female,21,5.7,81.9,70.8,12,8.3,8.0,1.1,No,Medium,High School,10.0,2,6,65.1
1700,Female,23,2.8,75.2,93.2,16,7.4,5.5,3.8,No,High,High School,21.5,1,5,63.7
1701,Male,20,0.6,71.8,43.4,12,6.0,5.2,2.9,Yes,Low,Postgraduate,6.2,9,10,33.9
1702,Male,18,5.8,77.3,92.2,0,5.9,6.9,4.9,No,Low,Graduate,2.9,10,9,64.8
1703,Female,24,7.1,78.9,58.7,9,6.7,4.2,2.1,No,Low,Graduate,14.2,9,10,71.7
1704,Female,20,7.0,92.2,35.2,10,7.2,3.0,0.6,No,Low,Postgraduate,27.6,3,4,66.9
1705,Male,22,5.6,89.0,60.6,9,8.7,7.1,3.6,Yes,High,Postgraduate,6.4,2,4,58.5
1706,Female,19,1.6,78.1,47.3,13,8.0,4.7,1.0,Yes,Medium,Postgraduate,18.5,4,10,43.9
1707,Female,22,3.1,83.0,74.1,18,6.9,5.9,4.9,No,High,High School,11.9,2,3,68.1
1708,Male,17,3.1,82.9,48.6,6,8.7,1.7,1.9,Yes,High,High School,24.8,9,10,42.7
1709,Female,20,7.0,63.5,43.0,19,8.9,2.2,6.4,Yes,High,Postgraduate,27.8,2,10,63.5
1710,Male,22,1.8,78.2,44.7,6,5.8,7.9,2.4,No,Medium,High School,25.6,7,2,42.7
1711,Male,17,7.6,69.4,37.5,1,8.1,3.1,3.4,No,Medium,Postgraduate,16.9,9,2,66.1
1712,Male,18,5.5,69.1,63.8,13,5.6,6.6,2.6,Yes,Medium,Postgraduate,25.9,5,2,71.7
